M_vir,n_star,n_particles,sim,satellite,is_host_1
16113900.0,0,561.0,h242,False,False
4125660000.0,0,561.0,h242,False,False
4125660000.0,0,561.0,h242,False,False
16085200.0,0,560.0,h242,False,False
4118300000.0,0,560.0,h242,False,False
6023020000.0,0,560.0,h242,False,False
4118300000.0,0,560.0,h242,False,False
16085200.0,0,560.0,h242,False,False
4110950000.0,0,559.0,h242,True,False
4103600000.0,0,558.0,h242,False,False
4103600000.0,0,558.0,h242,True,False
9611830000.0,0,558.0,h242,False,False
4096240000.0,0,557.0,h242,False,False
4096240000.0,0,557.0,h242,False,False
15999000.0,0,557.0,h242,False,False
3980420000.0,0,557.0,h242,False,False
31166700000.0,0,556.0,h242,False,False
2113390000.0,0,556.0,h242,False,False
4081530000.0,0,555.0,h242,False,False
4081530000.0,0,555.0,h242,False,False
4074180000.0,0,554.0,h242,False,False
4074180000.0,0,554.0,h242,False,False
4074180000.0,0,554.0,h242,False,False
4066830000.0,0,553.0,h242,True,False
4066830000.0,0,553.0,h242,False,False
9060270000.0,0,553.0,h242,False,False
4324220000.0,0,553.0,h242,False,False
4066830000.0,0,553.0,h242,False,False
15855400.0,0,552.0,h242,True,True
15855400.0,0,552.0,h242,False,False
4059470000.0,0,552.0,h242,False,False
4059470000.0,0,552.0,h242,False,False
507434000.0,0,552.0,h242,False,False
15855400.0,0,552.0,h242,True,True
15826700.0,0,551.0,h242,True,True
15826700.0,0,551.0,h242,False,False
15826700.0,0,551.0,h242,False,False
15798000.0,0,550.0,h242,False,False
4044760000.0,0,550.0,h242,False,False
4037410000.0,0,549.0,h242,False,False
23755400.0,0,548.0,h242,False,False
15740500.0,0,548.0,h242,False,False
15740500.0,0,548.0,h242,False,False
15740500.0,0,548.0,h242,False,False
15711800.0,0,547.0,h242,False,False
82502400.0,0,547.0,h242,False,False
5515590000.0,0,547.0,h242,False,False
4022700000.0,0,547.0,h242,False,False
4022700000.0,0,547.0,h242,False,False
4015350000.0,0,546.0,h242,False,False
7001120000.0,0,546.0,h242,False,False
4007990000.0,0,545.0,h242,False,False
4007990000.0,0,545.0,h242,False,False
15625600.0,0,544.0,h242,False,False
18268500.0,0,543.0,h242,False,False
15596900.0,0,543.0,h242,True,True
3993280000.0,0,543.0,h242,True,False
38751000.0,0,543.0,h242,False,False
5486170000.0,0,543.0,h242,False,False
15568200.0,0,542.0,h242,True,True
3985930000.0,0,542.0,h242,False,False
3985930000.0,0,542.0,h242,False,False
15568200.0,0,542.0,h242,False,False
15568200.0,0,542.0,h242,False,False
3978580000.0,0,541.0,h242,False,False
3978580000.0,0,541.0,h242,False,False
15539400.0,0,541.0,h242,True,True
3978580000.0,0,541.0,h242,False,False
3978580000.0,0,541.0,h242,False,False
33321500.0,0,540.0,h242,False,False
684984000000.0,0,540.0,h242,False,False
3971220000.0,0,540.0,h242,False,False
50241800.0,0,540.0,h242,True,False
2029500000000.0,0,539.0,h242,False,False
2029500000000.0,0,539.0,h242,False,False
51304700.0,0,539.0,h242,False,False
7508550000.0,0,538.0,h242,False,False
3956510000.0,0,538.0,h242,False,False
3956510000.0,0,538.0,h242,True,False
25249200.0,0,538.0,h242,False,False
3949160000.0,0,537.0,h242,False,False
3949160000.0,0,537.0,h242,False,False
15424600.0,0,537.0,h242,False,False
3941810000.0,0,536.0,h242,False,False
15395800.0,0,536.0,h242,False,False
15395800.0,0,536.0,h242,False,False
4037410000.0,0,535.0,h242,True,False
3934450000.0,0,535.0,h242,False,False
3934450000.0,0,535.0,h242,False,False
3927100000.0,0,534.0,h242,False,False
3927100000.0,0,534.0,h242,False,False
3927100000.0,0,534.0,h242,False,False
15338400.0,0,534.0,h242,True,True
15309700.0,0,533.0,h242,False,False
489968000.0,0,533.0,h242,False,False
3919740000.0,0,533.0,h242,True,False
15309700.0,0,533.0,h242,False,False
3919740000.0,0,533.0,h242,False,False
28372200000.0,0,533.0,h242,False,False
3905040000.0,0,531.0,h242,False,False
3905040000.0,0,531.0,h242,False,False
3905040000.0,0,531.0,h242,False,False
3905040000.0,0,531.0,h242,False,False
3905040000.0,0,531.0,h242,True,False
3905040000.0,0,531.0,h242,False,False
1995610000000.0,0,530.0,h242,False,False
56188400.0,0,530.0,h242,False,False
15223500.0,0,530.0,h242,False,False
3890330000.0,0,529.0,h242,False,False
15194800.0,0,529.0,h242,False,False
15194800.0,0,529.0,h242,False,False
3723020000.0,0,529.0,h242,False,False
4044760000.0,0,529.0,h242,False,False
3890330000.0,0,529.0,h242,False,False
3890330000.0,0,529.0,h242,False,False
3882970000.0,0,528.0,h242,False,False
15166000.0,0,528.0,h242,True,True
3875620000.0,0,527.0,h242,False,False
15137300.0,0,527.0,h242,False,False
3875620000.0,0,527.0,h242,False,False
3875620000.0,0,527.0,h242,False,False
3868260000.0,0,526.0,h242,False,False
3868260000.0,0,526.0,h242,False,False
3868260000.0,0,526.0,h242,False,False
15079900.0,0,525.0,h242,False,False
4993440000.0,0,525.0,h242,False,False
3853560000.0,0,524.0,h242,False,False
15051100.0,0,524.0,h242,False,False
3853560000.0,0,524.0,h242,False,False
3853560000.0,0,524.0,h242,False,False
3853560000.0,0,524.0,h242,False,False
3853560000.0,0,524.0,h242,False,False
15051100.0,0,524.0,h242,False,False
38176500.0,0,523.0,h242,False,False
15022400.0,0,523.0,h242,False,False
3846200000.0,0,523.0,h242,False,False
14993700.0,0,522.0,h242,False,False
14993700.0,0,522.0,h242,False,False
3838850000.0,0,522.0,h242,True,False
3838850000.0,0,522.0,h242,False,False
3838850000.0,0,522.0,h242,False,False
7743880000.0,0,521.0,h242,False,False
14965000.0,0,521.0,h242,True,True
3831490000.0,0,521.0,h242,False,False
478937000.0,0,521.0,h242,True,False
3824140000.0,0,520.0,h242,False,False
3824140000.0,0,520.0,h242,False,False
3824140000.0,0,520.0,h242,False,False
3824140000.0,0,520.0,h242,False,False
14936300.0,0,520.0,h242,False,False
70149800.0,0,520.0,h242,False,False
3816790000.0,0,519.0,h242,True,False
14878800.0,0,518.0,h242,True,True
3809430000.0,0,518.0,h242,False,False
3809430000.0,0,518.0,h242,False,False
3809430000.0,0,518.0,h242,False,False
3809430000.0,0,518.0,h242,False,False
14878800.0,0,518.0,h242,False,False
3802080000.0,0,517.0,h242,False,False
14850100.0,0,517.0,h242,False,False
3794720000.0,0,516.0,h242,False,False
3794720000.0,0,516.0,h242,False,False
3794720000.0,0,516.0,h242,True,False
3787370000.0,0,515.0,h242,False,False
28703100000.0,0,515.0,h242,False,False
3787370000.0,0,515.0,h242,False,False
3780020000.0,0,514.0,h242,False,False
3780020000.0,0,514.0,h242,False,False
14735200.0,0,513.0,h242,False,False
14735200.0,0,513.0,h242,False,False
3919740000.0,0,512.0,h242,True,False
14706500.0,0,512.0,h242,False,False
3765310000.0,0,512.0,h242,False,False
8346920000.0,0,512.0,h242,False,False
3750600000.0,0,510.0,h242,False,False
3750600000.0,0,510.0,h242,True,False
3750600000.0,0,510.0,h242,False,False
14620300.0,0,509.0,h242,False,False
14620300.0,0,509.0,h242,False,False
14620300.0,0,509.0,h242,False,False
14591600.0,0,508.0,h242,False,False
14591600.0,0,508.0,h242,True,True
14591600.0,0,508.0,h242,False,False
3728540000.0,0,507.0,h242,False,False
3728540000.0,0,507.0,h242,False,False
3728540000.0,0,507.0,h242,True,False
3728540000.0,0,507.0,h242,False,False
14562800.0,0,507.0,h242,False,False
3728540000.0,0,507.0,h242,False,False
3721180000.0,0,506.0,h242,True,False
3721180000.0,0,506.0,h242,False,False
3721180000.0,0,506.0,h242,False,False
14505400.0,0,505.0,h242,False,False
14505400.0,0,505.0,h242,True,True
14505400.0,0,505.0,h242,True,True
3713830000.0,0,505.0,h242,False,False
1897710000000.0,0,504.0,h242,False,False
14476700.0,0,504.0,h242,False,False
14476700.0,0,504.0,h242,True,True
39065100000.0,0,503.0,h242,False,False
14448000.0,0,503.0,h242,False,False
14448000.0,0,503.0,h242,False,False
5964190000.0,0,503.0,h242,False,False
3691770000.0,0,502.0,h242,False,False
14419200.0,0,502.0,h242,False,False
51793200.0,0,501.0,h242,False,False
14361800.0,0,500.0,h242,True,True
14361800.0,0,500.0,h242,False,False
4802240000.0,0,499.0,h242,False,False
14333100.0,0,499.0,h242,False,False
29298800000.0,0,498.0,h242,False,False
3655000000.0,0,497.0,h242,True,False
4684570000.0,0,497.0,h242,False,False
3655000000.0,0,497.0,h242,False,False
3655000000.0,0,497.0,h242,False,False
3655000000.0,0,497.0,h242,False,False
5199360000.0,0,497.0,h242,False,False
3699120000.0,0,496.0,h242,False,False
3647640000.0,0,496.0,h242,False,False
14246900.0,0,496.0,h242,False,False
14246900.0,0,496.0,h242,False,False
14246900.0,0,496.0,h242,False,False
6883450000.0,0,495.0,h242,False,False
14218200.0,0,495.0,h242,True,True
1863830000000.0,0,495.0,h242,False,False
14189400.0,0,494.0,h242,False,False
3632930000.0,0,494.0,h242,False,False
3632930000.0,0,494.0,h242,False,False
3625580000.0,0,493.0,h242,False,False
285163000000.0,0,493.0,h242,False,False
14160700.0,0,493.0,h242,False,False
14160700.0,0,493.0,h242,False,False
3625580000.0,0,493.0,h242,False,False
14160700.0,0,493.0,h242,False,False
14160700.0,0,493.0,h242,False,False
14160700.0,0,493.0,h242,False,False
3618220000.0,0,492.0,h242,False,False
14132000.0,0,492.0,h242,False,False
3618220000.0,0,492.0,h242,True,False
44440900000.0,0,492.0,h242,False,False
3610870000.0,0,491.0,h242,False,False
1411990000.0,0,491.0,h242,False,False
3610870000.0,0,491.0,h242,False,False
14074500.0,0,490.0,h242,False,False
14074500.0,0,490.0,h242,False,False
3603520000.0,0,490.0,h242,False,False
3603520000.0,0,490.0,h242,False,False
3603520000.0,0,490.0,h242,False,False
3596160000.0,0,489.0,h242,False,False
449520000.0,0,489.0,h242,False,False
14017100.0,0,488.0,h242,False,False
3588810000.0,0,488.0,h242,False,False
14017100.0,0,488.0,h242,True,True
448601000.0,0,488.0,h242,False,False
40733300.0,0,488.0,h242,False,False
3794720000.0,0,488.0,h242,False,False
3581450000.0,0,487.0,h242,False,False
3581450000.0,0,487.0,h242,False,False
13988400.0,0,487.0,h242,False,False
3581450000.0,0,487.0,h242,True,False
13988400.0,0,487.0,h242,False,False
3581450000.0,0,487.0,h242,False,False
3581450000.0,0,487.0,h242,False,False
3574100000.0,0,486.0,h242,False,False
96133000000.0,0,486.0,h242,False,False
3574100000.0,0,486.0,h242,True,False
3553910000.0,0,486.0,h242,False,False
19302900.0,0,486.0,h242,False,False
3574100000.0,0,486.0,h242,False,False
3574100000.0,0,486.0,h242,False,False
13930900.0,0,485.0,h242,False,False
13930900.0,0,485.0,h242,True,False
3566750000.0,0,485.0,h242,False,False
43318800.0,0,485.0,h242,False,False
8038050000.0,0,484.0,h242,False,False
3559390000.0,0,484.0,h242,False,False
3437130000.0,0,484.0,h242,False,False
3533650000.0,0,484.0,h242,False,False
13902200.0,0,484.0,h242,True,False
13902200.0,0,484.0,h242,False,False
13873500.0,0,483.0,h242,False,False
3552040000.0,0,483.0,h242,False,False
3552040000.0,0,483.0,h242,False,False
220682000000.0,0,482.0,h242,False,False
3537330000.0,0,481.0,h242,False,False
442166000.0,0,481.0,h242,True,False
3537330000.0,0,481.0,h242,False,False
3537330000.0,0,481.0,h242,False,False
13816000.0,0,481.0,h242,True,True
3537330000.0,0,481.0,h242,True,False
28239800000.0,0,480.0,h242,False,False
3522620000.0,0,479.0,h242,False,False
491806000.0,0,479.0,h242,False,False
13758600.0,0,479.0,h242,False,False
3780020000.0,0,479.0,h242,False,False
440328000.0,0,479.0,h242,False,False
13758600.0,0,479.0,h242,True,True
3522620000.0,0,479.0,h242,True,False
3515270000.0,0,478.0,h242,False,False
13729900.0,0,478.0,h242,False,False
3507910000.0,0,477.0,h242,True,False
4022700000.0,0,477.0,h242,False,False
3507910000.0,0,477.0,h242,False,False
3507910000.0,0,477.0,h242,False,False
1792290000000.0,0,476.0,h242,False,False
3500560000.0,0,476.0,h242,False,False
13672400.0,0,476.0,h242,False,False
3500560000.0,0,476.0,h242,True,False
3500560000.0,0,476.0,h242,False,False
835611000.0,0,475.0,h242,False,False
3493200000.0,0,475.0,h242,False,False
3493200000.0,0,475.0,h242,False,False
13643700.0,0,475.0,h242,False,False
3493200000.0,0,475.0,h242,True,False
3493200000.0,0,475.0,h242,False,False
13615000.0,0,474.0,h242,False,False
13615000.0,0,474.0,h242,False,False
25192000.0,0,474.0,h242,False,False
3485850000.0,0,474.0,h242,False,False
3485850000.0,0,474.0,h242,False,False
122196000000.0,0,474.0,h242,False,False
13615000.0,0,474.0,h242,False,False
3478500000.0,0,473.0,h242,False,False
3478500000.0,0,473.0,h242,False,False
3478500000.0,0,473.0,h242,False,False
430359000.0,0,473.0,h242,False,False
3478500000.0,0,473.0,h242,False,False
3471140000.0,0,472.0,h242,True,False
13557500.0,0,472.0,h242,True,True
3471140000.0,0,472.0,h242,False,False
3471140000.0,0,472.0,h242,False,False
3471140000.0,0,472.0,h242,False,False
3471140000.0,0,472.0,h242,False,False
13528800.0,0,471.0,h242,False,False
3463790000.0,0,471.0,h242,False,False
13528800.0,0,471.0,h242,False,False
3662350000.0,0,470.0,h242,True,False
3456430000.0,0,470.0,h242,False,False
3610870000.0,0,470.0,h242,True,False
13500100.0,0,470.0,h242,False,False
13340400000.0,0,470.0,h242,False,False
1769690000000.0,0,470.0,h242,False,False
3456430000.0,0,470.0,h242,False,False
105197000.0,0,469.0,h242,False,False
13471400.0,0,469.0,h242,True,True
3449080000.0,0,469.0,h242,False,False
3449080000.0,0,469.0,h242,False,False
3912390000.0,0,469.0,h242,True,False
13471400.0,0,469.0,h242,False,False
1765930000000.0,0,469.0,h242,False,False
13442600.0,0,468.0,h242,True,True
3441730000.0,0,468.0,h242,False,False
13442600.0,0,468.0,h242,True,True
3441730000.0,0,468.0,h242,False,False
3441730000.0,0,468.0,h242,False,False
13442600.0,0,468.0,h242,False,False
13442600.0,0,468.0,h242,True,True
13413900.0,0,467.0,h242,False,False
13413900.0,0,467.0,h242,True,True
362962000000.0,0,467.0,h242,False,False
3434370000.0,0,467.0,h242,False,False
13385200.0,0,466.0,h242,True,True
58802800.0,0,466.0,h242,False,False
7486490000.0,0,465.0,h242,False,False
23152400.0,0,465.0,h242,False,False
13356500.0,0,465.0,h242,False,False
23496400000.0,0,465.0,h242,False,False
3419660000.0,0,465.0,h242,False,False
13356500.0,0,465.0,h242,False,False
3419660000.0,0,465.0,h242,False,False
13327700.0,0,464.0,h242,False,False
3412310000.0,0,464.0,h242,False,False
3404960000.0,0,463.0,h242,False,False
3404960000.0,0,463.0,h242,True,False
425619000.0,0,463.0,h242,False,False
13299000.0,0,463.0,h242,False,False
13299000.0,0,463.0,h242,True,True
13299000.0,0,463.0,h242,False,False
3397600000.0,0,462.0,h242,False,False
13270300.0,0,462.0,h242,True,True
569818000.0,0,462.0,h242,False,False
1368090000.0,0,461.0,h242,False,False
3390250000.0,0,461.0,h242,False,False
423781000.0,0,461.0,h242,False,False
3390250000.0,0,461.0,h242,False,False
3382890000.0,0,460.0,h242,False,False
13212800.0,0,460.0,h242,True,True
3382890000.0,0,460.0,h242,False,False
3382890000.0,0,460.0,h242,False,False
13212800.0,0,460.0,h242,False,False
3382890000.0,0,460.0,h242,False,False
3382890000.0,0,460.0,h242,False,False
3375540000.0,0,459.0,h242,False,False
17789600000.0,0,459.0,h242,True,False
40790900.0,0,459.0,h242,False,False
13184100.0,0,459.0,h242,False,False
3368180000.0,0,458.0,h242,True,False
3368180000.0,0,458.0,h242,False,False
5111110000.0,0,457.0,h242,True,False
3360830000.0,0,457.0,h242,False,False
3360830000.0,0,457.0,h242,False,False
3360830000.0,0,457.0,h242,False,False
420104000.0,0,457.0,h242,False,False
13126700.0,0,457.0,h242,False,False
3360830000.0,0,457.0,h242,False,False
13126700.0,0,457.0,h242,True,True
3360830000.0,0,457.0,h242,False,False
3360830000.0,0,457.0,h242,False,False
3353480000.0,0,456.0,h242,False,False
4074180000.0,0,456.0,h242,False,False
3353480000.0,0,456.0,h242,False,False
3346120000.0,0,455.0,h242,False,False
3338800000.0,0,455.0,h242,True,False
13069200.0,0,455.0,h242,False,False
3346120000.0,0,455.0,h242,False,False
108311000000.0,0,455.0,h242,False,False
3346120000.0,0,455.0,h242,False,False
3346120000.0,0,455.0,h242,True,False
3226010000.0,0,454.0,h242,True,False
417346000.0,0,454.0,h242,False,False
3338770000.0,0,454.0,h242,False,False
13040500.0,0,454.0,h242,True,True
13040500.0,0,454.0,h242,False,False
3596160000.0,0,454.0,h242,False,False
13011800.0,0,453.0,h242,False,False
13011800.0,0,453.0,h242,False,False
3331410000.0,0,453.0,h242,False,False
3331410000.0,0,453.0,h242,True,False
3324060000.0,0,452.0,h242,False,False
12983100.0,0,452.0,h242,False,False
15576000000.0,0,452.0,h242,False,False
3324060000.0,0,452.0,h242,False,False
3324060000.0,0,452.0,h242,False,False
3324060000.0,0,452.0,h242,False,False
12983100.0,0,452.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
12954300.0,0,451.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
3316710000.0,0,451.0,h242,False,False
3309350000.0,0,450.0,h242,False,False
57452600.0,0,450.0,h242,True,False
3309350000.0,0,450.0,h242,False,False
3309350000.0,0,450.0,h242,False,False
3309350000.0,0,450.0,h242,False,False
12925600.0,0,450.0,h242,True,True
12925600.0,0,450.0,h242,False,False
12925600.0,0,450.0,h242,False,False
12925600.0,0,450.0,h242,False,False
12896900.0,0,449.0,h242,False,False
12896900.0,0,449.0,h242,False,False
3302000000.0,0,449.0,h242,False,False
3302000000.0,0,449.0,h242,False,False
3302000000.0,0,449.0,h242,False,False
55614100.0,0,448.0,h242,False,False
12868200.0,0,448.0,h242,False,False
3294640000.0,0,448.0,h242,False,False
3294640000.0,0,448.0,h242,False,False
3294640000.0,0,448.0,h242,False,False
3294640000.0,0,448.0,h242,False,False
12868200.0,0,448.0,h242,False,False
617746000.0,0,448.0,h242,False,False
12839400.0,0,447.0,h242,False,False
30416600000.0,0,447.0,h242,False,False
5603840000.0,0,447.0,h242,False,False
3287290000.0,0,447.0,h242,False,False
12839400.0,0,447.0,h242,False,False
12839400.0,0,447.0,h242,False,False
12810700.0,0,446.0,h242,False,False
3279940000.0,0,446.0,h242,False,False
3279940000.0,0,446.0,h242,False,False
12810700.0,0,446.0,h242,False,False
3279940000.0,0,446.0,h242,False,False
3272580000.0,0,445.0,h242,False,False
441247000.0,0,445.0,h242,False,False
3272580000.0,0,445.0,h242,False,False
3272580000.0,0,445.0,h242,False,False
12782000.0,0,445.0,h242,True,True
3272580000.0,0,445.0,h242,False,False
12753300.0,0,444.0,h242,True,True
12753300.0,0,444.0,h242,False,False
12753300.0,0,444.0,h242,False,False
12753300.0,0,444.0,h242,True,True
3265230000.0,0,444.0,h242,True,False
36797900.0,0,444.0,h242,False,False
3265230000.0,0,444.0,h242,False,False
12753300.0,0,444.0,h242,True,False
12724500.0,0,443.0,h242,False,False
12724500.0,0,443.0,h242,False,False
3257870000.0,0,443.0,h242,False,False
3257870000.0,0,443.0,h242,True,False
3257870000.0,0,443.0,h242,False,False
3250520000.0,0,442.0,h242,False,False
12695800.0,0,442.0,h242,True,True
3250520000.0,0,442.0,h242,False,False
3250520000.0,0,442.0,h242,True,False
3250520000.0,0,442.0,h242,True,False
10604600000.0,0,441.0,h242,False,False
3243160000.0,0,441.0,h242,False,False
3243160000.0,0,441.0,h242,False,False
12667100.0,0,441.0,h242,False,False
3235810000.0,0,440.0,h242,True,False
3235810000.0,0,440.0,h242,False,False
3235810000.0,0,440.0,h242,True,False
3235810000.0,0,440.0,h242,False,False
12584200.0,1,439.0,h242,False,False
12609600.0,0,439.0,h242,False,False
12609600.0,0,439.0,h242,False,False
3228460000.0,0,439.0,h242,False,False
3331410000.0,0,439.0,h242,True,False
3183410000.0,0,439.0,h242,False,False
3228460000.0,0,439.0,h242,False,False
12609600.0,0,439.0,h242,False,False
3221100000.0,0,438.0,h242,False,False
12580900.0,0,438.0,h242,True,True
3221100000.0,0,438.0,h242,False,False
3221100000.0,0,438.0,h242,False,False
3213750000.0,0,437.0,h242,False,False
93591400.0,0,437.0,h242,True,False
3213750000.0,0,437.0,h242,False,False
3213750000.0,0,437.0,h242,False,False
3213750000.0,0,437.0,h242,False,False
12552200.0,0,437.0,h242,False,False
3213750000.0,0,437.0,h242,False,False
12523500.0,0,436.0,h242,False,False
3206390000.0,0,436.0,h242,False,False
3206390000.0,0,436.0,h242,False,False
1641670000000.0,0,436.0,h242,False,False
3206390000.0,0,436.0,h242,False,False
12523500.0,0,436.0,h242,True,True
12523500.0,0,436.0,h242,False,False
5522940000.0,0,436.0,h242,False,False
3206390000.0,0,436.0,h242,False,False
3199040000.0,0,435.0,h242,True,False
12494700.0,0,435.0,h242,False,False
12494700.0,0,435.0,h242,False,False
12494700.0,0,435.0,h242,False,False
3199040000.0,0,435.0,h242,False,False
12466000.0,0,434.0,h242,False,False
12466000.0,0,434.0,h242,False,False
3191690000.0,0,434.0,h242,True,False
3191690000.0,0,434.0,h242,False,False
3191690000.0,0,434.0,h242,False,False
3655000000.0,0,434.0,h242,False,False
3191690000.0,0,434.0,h242,False,False
3191690000.0,0,434.0,h242,True,False
12466000.0,0,434.0,h242,True,True
5706790000.0,0,433.0,h242,False,False
3184330000.0,0,433.0,h242,False,False
3184330000.0,0,433.0,h242,False,False
3184330000.0,0,433.0,h242,False,False
15999500.0,0,433.0,h242,False,False
12437300.0,0,433.0,h242,False,False
3184330000.0,0,433.0,h242,False,False
12437300.0,0,433.0,h242,True,True
398042000.0,0,433.0,h242,False,False
3176980000.0,0,432.0,h242,False,False
14450800000.0,0,432.0,h242,False,False
19650200000.0,0,432.0,h242,False,False
3176980000.0,0,432.0,h242,False,False
12379900.0,0,431.0,h242,False,False
3169620000.0,0,431.0,h242,True,False
3169620000.0,0,431.0,h242,True,False
3169620000.0,0,431.0,h242,False,False
12379900.0,0,431.0,h242,False,False
3162270000.0,0,430.0,h242,False,False
12351100.0,0,430.0,h242,False,False
3162270000.0,0,430.0,h242,False,False
3162270000.0,0,430.0,h242,False,False
12322400.0,0,429.0,h242,False,False
12322400.0,0,429.0,h242,False,False
3154920000.0,0,429.0,h242,False,False
3147560000.0,0,428.0,h242,False,False
12293700.0,0,428.0,h242,False,False
3128260000.0,0,428.0,h242,False,False
3147560000.0,0,428.0,h242,True,False
3140210000.0,0,427.0,h242,False,False
2681380000.0,0,427.0,h242,False,False
12265000.0,0,427.0,h242,False,False
3132850000.0,0,426.0,h242,False,False
3132850000.0,0,426.0,h242,True,False
391607000.0,0,426.0,h242,True,False
21819700000.0,0,426.0,h242,False,False
7199680000.0,0,426.0,h242,False,False
1600260000000.0,0,425.0,h242,False,False
38594400000.0,0,425.0,h242,False,False
3125500000.0,0,425.0,h242,False,False
3125500000.0,0,425.0,h242,False,False
3176980000.0,0,425.0,h242,False,False
3125500000.0,0,425.0,h242,False,False
12207500.0,0,425.0,h242,False,False
3176980000.0,0,425.0,h242,False,False
3125500000.0,0,425.0,h242,False,False
3118150000.0,0,424.0,h242,False,False
3118150000.0,0,424.0,h242,False,False
3169620000.0,0,424.0,h242,False,False
12178800.0,0,424.0,h242,False,False
12178800.0,0,424.0,h242,True,True
3118150000.0,0,424.0,h242,True,False
12178800.0,0,424.0,h242,True,True
2075700000.0,0,424.0,h242,False,False
12150100.0,0,423.0,h242,False,False
3110790000.0,0,423.0,h242,False,False
20164900.0,0,423.0,h242,False,False
1592720000000.0,0,423.0,h242,False,False
12150100.0,0,423.0,h242,False,False
3110790000.0,0,423.0,h242,False,False
12150100.0,0,423.0,h242,False,False
3110790000.0,0,423.0,h242,False,False
3110790000.0,0,423.0,h242,False,False
24886300000.0,0,423.0,h242,False,False
3103440000.0,0,422.0,h242,False,False
3103440000.0,0,422.0,h242,False,False
12121300.0,0,422.0,h242,False,False
12121300.0,0,422.0,h242,False,False
3103440000.0,0,422.0,h242,False,False
3103440000.0,0,422.0,h242,False,False
11590100000.0,0,421.0,h242,False,False
12092600.0,0,421.0,h242,False,False
12092600.0,0,421.0,h242,False,False
12092600.0,0,421.0,h242,False,False
3096080000.0,0,421.0,h242,False,False
12063900.0,0,420.0,h242,True,True
3088730000.0,0,420.0,h242,False,False
12063900.0,0,420.0,h242,False,False
3088730000.0,0,420.0,h242,True,False
12063900.0,0,420.0,h242,False,False
12035200.0,0,419.0,h242,False,False
12035200.0,0,419.0,h242,False,False
3081370000.0,0,419.0,h242,True,False
3081370000.0,0,419.0,h242,False,False
12035200.0,0,419.0,h242,False,False
6581930000.0,0,419.0,h242,False,False
12035200.0,0,419.0,h242,False,False
12035200.0,0,419.0,h242,False,False
12035200.0,0,419.0,h242,False,False
12006400.0,0,418.0,h242,False,False
12006400.0,0,418.0,h242,False,False
3074020000.0,0,418.0,h242,False,False
12006400.0,0,418.0,h242,False,False
3485850000.0,0,418.0,h242,False,False
3074020000.0,0,418.0,h242,False,False
3074020000.0,0,418.0,h242,False,False
3074020000.0,0,418.0,h242,False,False
3074020000.0,0,418.0,h242,False,False
24533300000.0,0,417.0,h242,False,False
3066670000.0,0,417.0,h242,False,False
3066670000.0,0,417.0,h242,False,False
3066670000.0,0,417.0,h242,False,False
11977700.0,0,417.0,h242,False,False
11977700.0,0,417.0,h242,False,False
3066670000.0,0,417.0,h242,False,False
3059310000.0,0,416.0,h242,False,False
11949000.0,0,416.0,h242,False,False
375290000.0,0,416.0,h242,False,False
853850000000.0,0,416.0,h242,False,False
3059310000.0,0,416.0,h242,True,False
24415700000.0,0,415.0,h242,False,False
3051960000.0,0,415.0,h242,True,False
11920300.0,0,415.0,h242,False,False
11920300.0,0,415.0,h242,False,False
3044600000.0,0,414.0,h242,True,False
11891600.0,0,414.0,h242,False,False
1558840000000.0,0,414.0,h242,False,False
11891600.0,0,414.0,h242,True,True
3662350000.0,0,414.0,h242,False,False
11891600.0,0,414.0,h242,False,False
11891600.0,0,414.0,h242,False,False
11862800.0,0,413.0,h242,True,True
11862800.0,0,413.0,h242,False,False
11862800.0,0,413.0,h242,False,False
24298000000.0,0,413.0,h242,False,False
11862800.0,0,413.0,h242,False,False
1555070000000.0,0,413.0,h242,False,False
11862800.0,0,413.0,h242,False,False
11862800.0,0,413.0,h242,False,False
3029900000.0,0,412.0,h242,True,False
378737000.0,0,412.0,h242,False,False
3029900000.0,0,412.0,h242,False,False
3029900000.0,0,412.0,h242,False,False
24239200000.0,0,412.0,h242,False,False
3029900000.0,0,412.0,h242,False,False
3029900000.0,0,412.0,h242,False,False
3022540000.0,0,411.0,h242,False,False
3022540000.0,0,411.0,h242,False,False
130190000.0,0,411.0,h242,False,False
3022540000.0,0,411.0,h242,False,False
3015190000.0,0,410.0,h242,False,False
1543780000000.0,0,410.0,h242,False,False
150495000000.0,0,409.0,h242,False,False
3007830000.0,0,409.0,h242,False,False
11747900.0,0,409.0,h242,False,False
3007830000.0,0,409.0,h242,False,False
3007830000.0,0,409.0,h242,True,False
3007830000.0,0,409.0,h242,False,False
3007830000.0,0,409.0,h242,False,False
25996600.0,0,409.0,h242,False,False
3007830000.0,0,409.0,h242,False,False
3000480000.0,0,408.0,h242,False,False
3000480000.0,0,408.0,h242,False,False
3000480000.0,0,408.0,h242,False,False
3000480000.0,0,408.0,h242,True,False
11719200.0,0,408.0,h242,False,False
3000480000.0,0,408.0,h242,False,False
11719200.0,0,408.0,h242,True,True
2993130000.0,0,407.0,h242,False,False
11690500.0,0,407.0,h242,True,False
2993130000.0,0,407.0,h242,False,False
11690500.0,0,407.0,h242,False,False
